age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
37,9,2,1,0,5436,1,0,0,6,8,7,11,351,1,0,0
51,9,0,2,0,0,0,0,0,28,1,84,7,-1,0,3,0
34,1,1,0,0,176,0,0,0,24,5,78,1,-1,0,3,0
32,4,2,2,0,2,1,0,0,11,11,100,2,-1,0,3,1
22,8,2,3,0,47,0,0,0,3,5,69,3,-1,0,3,0
42,1,1,1,0,352,1,0,0,11,8,79,3,-1,0,3,0
36,1,1,1,0,198,1,0,2,9,8,400,2,-1,0,3,0
34,10,2,2,0,415,0,0,0,12,1,123,1,-1,0,3,0
48,1,1,0,0,199,0,0,1,18,1,29,2,-1,0,3,0
27,0,1,1,0,710,1,1,0,6,8,653,1,334,2,2,1
48,7,1,1,0,116,1,0,1,20,0,70,4,-1,0,3,0
31,9,2,1,0,2544,0,0,0,15,5,252,1,184,3,2,1
36,1,1,1,0,13,0,0,2,3,6,284,1,-1,0,3,0
51,1,1,1,0,2237,1,0,2,29,8,619,1,-1,0,3,0
34,4,2,2,0,-292,1,0,0,19,1,181,6,-1,0,3,0
37,0,2,2,0,2317,1,0,0,20,0,114,1,152,2,0,0
52,2,1,1,0,0,0,0,0,7,1,82,2,-1,0,3,0
41,4,1,1,0,0,0,1,0,7,5,630,3,-1,0,3,0
40,4,1,1,0,99,0,0,0,9,3,15,5,-1,0,3,0
36,3,1,1,0,419,1,0,2,30,8,251,1,-1,0,3,0
27,7,1,1,0,54,1,0,0,18,8,97,1,370,1,0,0
26,10,2,1,0,1064,0,0,2,31,8,113,1,-1,0,3,0
30,4,1,2,0,102,1,0,0,5,0,470,7,426,3,1,1
30,2,2,1,0,638,0,0,0,14,5,358,6,-1,0,3,0
37,4,1,2,0,238,0,0,0,3,3,185,1,92,1,2,1
30,9,2,1,0,790,0,0,0,20,1,696,3,-1,0,3,0
34,9,2,1,0,201,0,0,0,22,5,257,2,-1,0,3,0
31,10,1,2,0,591,0,0,0,21,9,161,2,-1,0,3,0
35,9,0,1,0,69,1,0,2,8,8,461,3,-1,0,3,0
39,4,2,2,1,-401,1,0,0,19,1,274,4,-1,0,3,0
34,4,1,2,0,415,0,1,0,23,5,361,2,-1,0,3,0
37,4,2,2,0,695,0,0,0,28,4,233,1,-1,0,3,0
45,1,1,0,0,1291,1,0,0,28,1,189,17,-1,0,3,0
34,10,2,1,0,0,0,0,0,17,9,63,2,-1,0,3,0
40,4,1,2,0,-117,1,0,0,17,5,770,2,-1,0,3,0
46,4,1,2,0,-3,0,0,0,28,1,205,2,-1,0,3,0
58,3,1,0,0,0,1,0,1,9,5,148,1,-1,0,3,0
56,5,1,1,0,-1206,1,0,0,15,6,382,2,-1,0,3,1
51,1,1,0,0,872,0,0,0,8,1,82,2,-1,0,3,0
56,4,1,1,0,238,1,0,0,19,9,808,1,-1,0,3,0
48,10,1,0,0,5462,0,0,2,6,6,29,4,-1,0,3,0
32,9,1,2,0,4089,0,0,0,26,8,114,7,287,3,0,0
35,4,0,2,0,160,1,0,2,4,6,141,6,-1,0,3,0
56,0,1,3,0,2038,0,0,0,8,3,405,1,305,1,2,0
47,9,1,1,0,-938,1,0,2,28,8,176,2,-1,0,3,0
48,0,1,1,0,3064,1,0,1,15,5,159,2,-1,0,3,0
27,1,2,0,0,1128,1,0,2,30,6,88,4,-1,0,3,0
43,9,1,1,0,434,1,0,2,5,8,117,1,-1,0,3,0
48,7,0,1,0,3186,0,1,0,9,0,104,1,-1,0,3,0
50,1,1,0,0,2142,1,0,0,29,4,309,2,224,1,1,0
34,4,1,2,0,417,1,0,0,18,9,138,1,-1,0,3,0
20,8,2,1,0,291,0,0,1,11,8,172,5,371,5,0,0
45,4,1,2,0,5450,0,0,0,8,1,188,2,-1,0,3,0
59,2,1,0,0,0,0,0,1,19,9,207,2,153,1,0,0
40,7,0,1,0,1959,1,0,2,30,8,177,1,-1,0,3,0
49,4,2,2,0,588,0,0,0,28,1,70,9,-1,0,3,0
58,4,0,2,0,1573,1,1,0,17,9,279,1,-1,0,3,0
38,4,1,2,0,1199,0,0,0,4,1,178,1,1,1,2,1
53,4,1,0,0,2096,0,0,2,9,6,104,1,-1,0,3,0
37,4,2,2,0,102,1,0,0,21,1,101,2,-1,0,3,0
37,4,1,2,0,3288,0,0,0,8,1,124,2,-1,0,3,0
28,4,2,2,0,781,0,0,0,9,0,125,6,-1,0,3,0
32,9,1,1,0,266,1,0,0,19,1,168,2,-1,0,3,0
50,7,1,1,0,60,0,1,0,27,1,151,8,-1,0,3,0
34,1,0,1,0,0,0,1,2,21,8,339,1,-1,0,3,0
34,4,2,2,0,1,0,0,0,19,9,582,1,-1,0,3,0
43,4,2,1,0,1029,1,0,2,2,6,145,1,-1,0,3,0
33,0,1,2,0,640,0,0,0,24,5,318,1,-1,0,3,0
35,1,2,3,0,871,1,0,2,6,6,216,3,-1,0,3,0
60,5,1,1,0,4820,0,0,2,5,6,419,1,-1,0,3,0
32,9,2,2,0,705,1,0,0,20,0,20,4,-1,0,3,0
29,6,1,2,0,751,1,0,2,23,8,121,2,-1,0,3,0
32,9,2,2,0,360,0,0,0,19,9,164,2,-1,0,3,0
26,1,1,1,0,245,1,0,2,26,8,16,11,-1,0,3,0
50,9,2,1,0,246,1,0,0,17,9,270,1,123,2,0,0
58,4,1,0,0,76,1,0,1,18,8,54,4,-1,0,3,0
23,9,2,2,0,1129,1,0,2,28,8,806,1,-1,0,3,1
36,3,1,1,0,2880,0,0,2,12,6,283,1,-1,0,3,0
47,10,1,1,0,3188,1,0,0,3,3,426,3,-1,0,3,0
46,0,2,1,0,1790,1,0,2,5,6,214,5,-1,0,3,0
40,0,0,1,0,212,0,0,2,7,4,176,1,-1,0,3,0
31,10,1,1,0,3242,0,0,2,25,6,292,2,-1,0,3,0
56,10,0,0,0,109,0,0,0,15,5,924,4,-1,0,3,0
49,4,1,2,0,87,0,0,0,29,4,165,1,-1,0,3,0
54,1,1,1,0,1480,1,0,2,14,8,108,1,-1,0,3,0
39,4,1,2,0,691,1,1,0,16,0,517,1,255,1,0,0
46,9,0,1,0,-824,1,0,0,7,1,429,3,-1,0,3,1
49,4,1,1,0,362,1,0,2,4,6,84,2,-1,0,3,0
30,1,1,1,0,-99,1,0,0,15,8,144,5,-1,0,3,0
39,9,1,1,0,501,0,0,2,26,8,289,1,-1,0,3,0
33,6,2,2,0,61,0,0,0,19,1,836,3,-1,0,3,1
41,7,1,3,0,88,1,0,0,11,8,105,1,336,2,0,0
60,6,2,2,0,179,0,1,0,29,5,79,4,-1,0,3,0
34,0,0,1,0,479,1,0,0,12,8,515,1,350,5,0,1
33,0,0,1,0,661,1,0,0,18,9,411,1,173,2,1,0
47,4,2,2,0,4402,0,0,1,10,2,805,1,190,1,1,1
36,0,2,1,0,319,1,0,0,18,8,120,2,-1,0,3,0
33,7,0,1,0,411,1,0,2,8,8,216,1,-1,0,3,0
52,5,0,0,0,353,0,0,0,31,5,395,4,-1,0,3,0
56,5,0,1,0,212,0,1,1,17,5,27,1,-1,0,3,0
32,9,2,1,0,493,0,0,0,13,1,289,2,-1,0,3,0
52,7,1,1,0,108,1,0,2,15,8,543,12,-1,0,3,0
50,1,1,0,0,5776,0,0,0,18,9,49,3,-1,0,3,0
45,3,1,0,0,7353,0,0,0,13,1,536,2,-1,0,3,0
31,4,1,2,0,4148,1,0,0,21,9,316,3,99,9,1,1
34,1,2,1,0,-72,1,0,0,7,5,273,5,-1,0,3,0
29,7,1,1,0,57,1,0,1,21,5,342,9,-1,0,3,0
39,9,1,1,0,147,1,0,0,6,8,151,2,-1,0,3,0
39,2,1,0,0,238,1,1,0,19,9,134,1,-1,0,3,0
39,0,0,1,0,399,1,1,0,14,1,133,2,-1,0,3,0
44,4,0,2,0,0,0,0,0,22,1,54,2,-1,0,3,0
35,9,0,1,0,0,0,0,0,25,1,124,4,-1,0,3,0
32,0,1,2,0,0,1,0,2,5,8,138,1,-1,0,3,0
28,6,2,2,0,4579,0,0,0,12,4,409,2,-1,0,3,1
51,4,2,2,1,-55,1,0,0,18,1,119,6,-1,0,3,0
31,4,1,2,0,2395,0,0,0,27,0,218,1,-1,0,3,0
32,4,2,2,0,656,1,1,0,20,0,148,2,-1,0,3,0
26,9,1,1,0,18,1,1,0,5,8,138,1,-1,0,3,0
43,4,1,0,0,8167,1,0,2,19,8,114,2,-1,0,3,0
48,9,1,1,0,197,0,1,0,3,3,47,2,222,3,1,0
29,8,2,1,0,872,1,0,2,7,8,230,1,-1,0,3,0
55,4,1,2,0,979,0,1,0,8,5,123,1,-1,0,3,0
53,9,1,0,0,6839,1,0,0,19,9,77,1,-1,0,3,0
52,9,1,1,0,64,0,0,1,29,1,20,2,-1,0,3,0
23,8,2,1,0,780,0,0,0,16,11,267,1,-1,0,3,0
44,9,2,1,0,1679,0,0,1,20,10,718,1,-1,0,3,1
49,1,1,0,0,474,1,1,1,9,3,152,3,221,1,0,0
48,4,1,2,0,1167,1,1,0,1,6,264,1,-1,0,3,1
51,6,1,3,0,2094,0,0,0,8,6,458,6,-1,0,3,1
49,9,1,1,0,-147,1,0,0,20,0,390,1,-1,0,3,0
48,4,1,1,0,117,1,0,0,16,0,635,1,-1,0,3,0
30,7,1,1,0,1743,1,0,0,5,3,192,4,-1,0,3,0
47,7,0,1,0,164,0,0,2,5,8,212,1,-1,0,3,0
61,5,1,1,0,2917,0,0,0,6,10,215,1,-1,0,3,1
42,1,2,0,0,1628,1,0,0,5,3,119,1,195,8,2,0
29,4,0,2,0,415,1,1,2,28,8,449,4,-1,0,3,0
57,0,1,2,0,46,0,0,0,7,1,238,2,-1,0,3,0
27,7,2,1,0,-151,0,0,0,8,5,283,2,-1,0,3,0
39,1,1,1,0,8,0,0,0,30,5,88,3,-1,0,3,0
56,1,1,0,0,828,1,0,0,14,8,214,1,349,1,0,0
40,9,1,2,0,0,0,0,0,19,1,44,1,-1,0,3,0
33,4,2,2,0,1410,1,0,0,5,3,8,1,254,5,0,0
56,0,0,3,0,789,1,0,0,8,8,1022,1,360,2,0,0
34,1,1,1,0,7,1,1,0,2,3,171,2,193,2,1,0
41,6,1,2,0,6000,1,0,0,18,9,265,1,-1,0,3,0
49,0,1,1,0,635,0,0,0,25,1,220,3,-1,0,3,0
43,1,1,3,1,-715,1,0,2,30,8,67,3,-1,0,3,0
43,9,2,2,1,0,0,0,0,29,1,73,4,-1,0,3,0
47,1,1,1,1,-614,1,0,2,26,8,118,2,-1,0,3,0
34,1,2,2,0,1011,1,0,2,6,8,136,1,-1,0,3,0
36,1,0,1,0,-140,1,0,2,26,8,222,2,-1,0,3,0
42,9,1,1,0,2980,0,0,2,20,6,101,3,-1,0,3,0
50,9,0,1,0,-701,1,1,0,24,5,148,1,-1,0,3,0
59,5,1,1,0,319,1,0,2,5,8,143,3,-1,0,3,0
37,4,1,2,0,1689,1,0,2,29,8,645,2,-1,0,3,0
46,4,1,2,0,1008,0,0,0,29,1,24,13,-1,0,3,0
44,4,0,2,0,-710,1,0,0,10,5,183,1,-1,0,3,0
27,9,2,1,0,158,0,0,2,1,5,650,2,-1,0,3,1
32,9,2,1,0,0,0,0,0,18,1,594,4,-1,0,3,1
50,4,0,2,0,100,1,1,0,13,8,157,1,299,3,0,0
38,11,2,2,0,0,0,0,0,11,11,260,3,95,3,2,1
38,0,1,0,0,0,1,0,2,2,6,29,32,-1,0,3,0
25,10,1,1,0,157,1,0,0,28,5,33,31,-1,0,3,0
32,7,2,1,0,0,1,0,0,31,5,99,13,-1,0,3,0
35,0,1,1,0,0,0,0,2,7,8,326,1,-1,0,3,0
38,2,2,1,0,2543,0,0,0,10,1,223,1,414,4,0,1
34,4,2,2,0,2646,0,0,0,14,0,142,1,-1,0,3,1
42,9,2,1,0,275,0,0,0,26,1,31,8,-1,0,3,0
31,9,1,1,0,0,0,1,0,15,5,624,6,-1,0,3,0
33,1,2,0,0,92,1,0,2,9,8,127,1,-1,0,3,0
49,4,1,2,0,92,1,0,2,6,8,221,2,-1,0,3,0
41,1,2,1,0,428,1,0,0,12,8,92,1,-1,0,3,0
40,8,1,1,0,260,0,0,0,19,9,52,1,152,6,0,0
48,1,1,0,0,574,0,0,0,5,1,348,1,-1,0,3,0
48,0,2,1,0,1150,1,0,2,28,8,357,1,-1,0,3,0
36,9,0,1,0,5957,1,0,0,18,9,138,2,-1,0,3,0
42,1,1,0,0,260,1,0,1,31,5,175,2,-1,0,3,0
34,4,1,1,0,-294,1,0,2,27,8,532,2,-1,0,3,0
69,5,2,2,0,2144,0,0,0,29,5,417,1,184,4,2,1
29,9,1,2,0,43,1,0,2,20,8,68,2,-1,0,3,0
26,0,2,1,0,321,1,0,0,22,5,242,7,-1,0,3,0
47,1,1,1,0,0,1,0,0,21,5,676,1,-1,0,3,0
34,4,2,1,0,0,0,0,0,22,1,132,4,-1,0,3,0
36,9,1,1,0,2394,0,0,0,14,1,184,2,-1,0,3,0
44,4,2,2,0,1424,1,0,0,8,1,201,2,-1,0,3,0
52,4,0,2,0,50,1,0,2,12,6,84,3,-1,0,3,0
30,0,2,1,0,81,1,0,0,6,1,121,6,112,3,1,0
47,1,1,0,0,2642,0,0,0,13,1,310,2,-1,0,3,0
54,4,1,2,0,384,1,0,0,12,8,30,7,-1,0,3,0
56,9,0,2,0,401,1,0,1,20,9,26,1,-1,0,3,0
37,1,1,1,0,427,1,1,2,9,6,371,3,-1,0,3,0
53,4,1,2,0,15,0,0,0,20,1,921,2,-1,0,3,1
42,9,1,1,0,994,1,0,0,11,1,149,1,78,5,0,1
39,7,2,1,0,471,0,0,2,15,10,5,1,-1,0,3,0
45,1,2,1,0,0,1,0,0,26,5,768,2,91,5,2,0
33,1,2,1,0,142,1,0,0,14,8,123,1,360,3,1,0
43,4,1,2,0,422,0,0,0,12,1,110,1,-1,0,3,0
57,9,0,0,0,13,1,0,0,8,8,323,2,368,2,0,0
40,7,1,1,0,51,1,0,0,11,8,50,1,-1,0,3,0
64,5,1,2,0,846,0,0,0,11,3,671,1,181,3,0,1
60,9,1,0,0,65,1,0,2,9,8,1028,2,-1,0,3,1
34,0,1,1,0,2374,1,0,0,9,9,161,1,209,2,0,1
36,0,2,2,0,980,0,0,0,11,9,118,4,104,7,0,0
36,4,1,2,0,254,0,0,2,6,6,161,3,-1,0,3,0
44,1,1,0,0,887,1,0,0,12,8,165,2,363,1,0,0
34,0,2,1,0,846,1,0,0,17,0,758,2,-1,0,3,0
56,10,0,0,0,802,0,0,1,3,3,258,2,-1,0,3,0
41,9,1,2,0,177,1,0,1,11,5,117,2,-1,0,3,0
34,0,1,1,0,5320,0,0,0,3,7,114,6,467,5,1,0
44,2,1,0,0,276,1,1,2,15,8,219,1,-1,0,3,0
47,1,1,1,0,5306,1,0,2,15,8,322,1,-1,0,3,0
38,1,1,1,0,376,1,0,2,7,8,1521,1,-1,0,3,0
44,4,1,3,0,415,1,0,1,14,8,7,7,-1,0,3,0
60,5,1,0,0,0,0,0,1,30,5,130,3,-1,0,3,0
41,0,2,2,0,982,0,0,0,23,5,105,1,-1,0,3,0
45,0,2,1,0,0,1,0,0,8,8,38,1,-1,0,3,0
31,1,1,1,0,1545,1,1,0,13,8,207,1,-1,0,3,0
55,4,1,2,0,0,1,0,2,14,8,159,2,-1,0,3,0
33,4,1,2,0,296,0,0,0,16,5,90,2,-1,0,3,0
31,9,2,1,0,691,1,0,0,8,8,198,1,-1,0,3,0
21,7,2,1,0,1903,1,0,2,29,8,107,2,-1,0,3,0
31,4,2,1,0,36,0,0,0,27,1,105,2,-1,0,3,0
31,1,1,0,0,2,1,1,0,10,5,112,1,-1,0,3,0
34,4,1,2,0,8,0,0,0,25,1,169,4,-1,0,3,0
46,4,1,1,0,12186,0,0,2,20,6,29,3,-1,0,3,0
28,0,2,1,0,189,1,0,0,31,5,68,2,-1,0,3,0
57,5,1,0,0,75,0,0,0,28,1,118,2,-1,0,3,0
28,9,2,1,0,618,1,0,0,7,8,281,1,-1,0,3,0
33,0,1,1,0,353,1,0,0,19,9,107,2,-1,0,3,0
31,9,2,1,0,391,0,0,0,13,1,336,2,-1,0,3,0
56,9,1,1,0,4073,0,0,0,27,1,239,5,-1,0,3,0
51,7,1,3,0,5801,1,0,2,29,8,147,2,-1,0,3,0
50,1,1,1,0,181,1,0,0,17,0,599,2,-1,0,3,0
32,1,1,1,0,456,0,0,0,12,8,121,1,-1,0,3,0
43,4,0,2,0,38,1,0,0,25,5,197,6,-1,0,3,0
34,1,1,1,0,-563,1,0,2,26,8,252,1,-1,0,3,0
50,1,0,0,0,-10,0,1,0,10,5,369,6,-1,0,3,0
41,0,1,1,0,4539,0,0,2,30,8,298,3,-1,0,3,0
40,4,1,2,0,51,0,0,0,19,1,164,2,-1,0,3,0
42,3,2,0,0,5774,1,0,2,15,8,54,2,-1,0,3,0
67,5,1,3,0,696,0,0,1,17,1,119,1,105,2,0,0
54,4,1,2,0,55,1,0,0,2,6,112,2,-1,0,3,0
45,0,1,1,0,0,0,0,0,19,1,145,10,-1,0,3,0
54,11,1,3,0,2508,0,0,2,20,6,34,8,-1,0,3,0
39,1,1,3,0,157,1,0,2,30,8,99,6,-1,0,3,0
39,1,1,0,0,20,1,0,2,7,8,109,1,-1,0,3,0
57,5,1,3,0,1621,1,0,2,19,6,108,1,-1,0,3,0
56,10,1,0,0,3391,0,0,0,21,0,243,1,-1,0,3,1
27,7,2,1,0,-124,0,0,0,18,5,217,1,-1,0,3,0
54,3,1,3,0,0,0,0,0,14,0,94,5,145,3,1,0
48,9,1,1,0,5,0,0,2,9,6,65,6,-1,0,3,0
50,0,1,1,0,0,0,0,0,4,1,86,4,-1,0,3,0
23,0,2,1,0,589,1,0,0,6,8,62,1,-1,0,3,0
32,7,2,1,0,2478,0,1,0,20,9,395,1,-1,0,3,0
52,4,2,2,0,83,0,0,0,26,1,1223,6,-1,0,3,1
34,9,1,1,0,47,0,0,0,25,1,132,6,-1,0,3,0
33,1,2,1,0,-416,1,0,2,16,8,767,2,-1,0,3,1
40,1,1,0,0,-335,1,0,2,27,8,260,1,-1,0,3,0
35,7,0,1,0,221,1,0,0,14,8,150,1,360,1,0,0
30,1,1,1,0,6,1,0,0,28,4,241,3,-1,0,3,0
42,7,0,1,0,257,1,0,0,12,8,955,2,-1,0,3,1
32,7,1,1,0,4885,1,1,0,18,9,400,2,-1,0,3,0
26,4,2,2,0,122,0,1,0,8,5,160,1,-1,0,3,0
51,2,1,2,0,3921,1,0,0,5,8,168,1,-1,0,3,0
32,6,1,2,0,3601,0,0,0,22,1,171,15,-1,0,3,0
39,1,1,0,0,1564,0,0,2,17,6,57,1,-1,0,3,0
58,4,1,2,0,2729,0,0,2,18,6,188,1,-1,0,3,0
32,2,1,3,0,73,1,0,0,21,9,158,1,135,1,0,0
45,7,1,1,0,1343,0,1,0,8,5,220,1,-1,0,3,0
30,7,2,1,0,20,1,0,0,20,0,404,6,340,1,0,0
49,2,1,1,0,167,1,1,2,6,8,198,3,-1,0,3,0
49,9,2,1,0,-97,1,0,2,6,6,92,2,-1,0,3,0
46,2,1,3,0,242,1,0,2,9,8,332,2,-1,0,3,0
60,5,1,1,0,78,1,0,2,12,8,113,3,-1,0,3,0
42,0,2,1,0,-247,1,1,1,21,10,519,1,166,1,1,1
43,1,1,1,0,667,1,0,2,7,8,228,3,-1,0,3,0
28,10,2,1,0,304,0,0,0,14,6,516,1,-1,0,3,0
50,6,1,1,0,36,0,0,0,13,1,104,10,-1,0,3,0
28,1,2,1,0,2700,0,0,0,3,3,337,4,-1,0,3,0
58,10,1,2,0,1798,1,0,0,5,3,19,8,-1,0,3,0
36,10,2,2,0,9019,1,0,2,11,6,952,3,-1,0,3,0
31,9,1,1,0,660,0,0,0,22,6,115,1,-1,0,3,0
34,0,1,1,0,50,1,0,2,20,8,89,2,-1,0,3,0
71,5,1,2,0,14220,1,0,0,9,11,397,1,-1,0,3,1
32,2,2,2,0,890,1,1,0,28,1,27,10,-1,0,3,0
32,4,1,1,0,6217,1,1,2,21,8,486,2,-1,0,3,0
32,4,2,2,0,11797,1,0,0,11,1,95,2,-1,0,3,0
49,7,1,2,0,306,1,0,0,18,1,285,7,-1,0,3,0
44,4,1,1,0,438,1,0,1,8,8,37,3,303,1,0,0
41,11,2,2,0,1567,0,0,0,1,5,291,2,-1,0,3,0
35,4,1,1,0,1160,1,0,2,27,8,116,3,-1,0,3,0
60,0,1,1,0,3043,0,0,0,19,1,235,3,-1,0,3,0
21,8,2,1,0,2488,0,0,0,30,6,258,6,169,3,2,1
41,2,1,2,0,171,1,0,0,19,9,209,1,191,4,0,0
53,4,1,2,0,12,0,0,0,27,1,345,10,-1,0,3,0
54,1,1,0,0,211,0,0,2,19,6,200,2,-1,0,3,0
34,0,1,2,0,899,1,0,1,19,9,377,3,7,4,2,0
35,1,2,0,0,293,1,0,2,30,8,521,2,-1,0,3,0
56,4,2,1,0,237,1,0,1,9,5,236,4,-1,0,3,0
49,2,1,1,0,687,1,0,0,17,0,772,1,-1,0,3,1
38,1,2,1,0,578,1,0,2,21,8,112,2,-1,0,3,0
42,9,0,1,0,1533,0,1,0,5,1,86,1,-1,0,3,0
38,1,2,0,0,490,1,1,2,25,1,17,1,-1,0,3,0
41,4,0,2,0,3355,0,0,0,14,10,181,2,500,1,0,0
50,1,1,1,0,606,1,0,2,14,8,673,2,-1,0,3,0
34,2,1,1,0,2,1,1,0,5,8,184,1,167,6,0,0
45,7,2,0,0,1893,1,0,2,3,6,1259,6,-1,0,3,1
28,0,1,1,0,934,1,0,2,4,5,53,2,-1,0,3,0
31,1,1,1,0,1243,1,0,2,21,8,32,1,-1,0,3,0
27,11,2,2,0,6421,0,0,1,28,4,147,4,-1,0,3,0
36,7,1,1,0,1746,1,0,0,7,0,15,1,316,1,0,0
31,1,1,1,0,3653,1,1,0,21,9,252,1,168,4,0,0
42,9,1,1,0,2,0,0,2,29,8,249,2,-1,0,3,0
33,9,1,1,0,359,1,0,0,20,0,210,1,242,1,1,0
30,4,1,2,0,1882,1,0,0,11,1,249,5,-1,0,3,0
53,10,1,1,0,94,0,0,0,10,1,493,1,181,14,2,1
27,1,1,1,0,362,1,0,2,14,8,332,2,-1,0,3,0
52,4,1,2,0,-11,1,0,0,11,8,94,4,-1,0,3,0
30,8,2,1,0,0,1,0,0,19,9,661,1,-1,0,3,0
32,9,2,2,0,930,0,0,0,27,1,85,7,-1,0,3,0
43,4,1,2,0,2767,1,0,2,15,8,317,7,-1,0,3,0
42,1,1,1,0,5639,1,0,0,17,5,430,2,-1,0,3,0
48,1,1,0,0,1678,0,0,0,28,4,263,2,-1,0,3,0
41,1,1,0,0,1172,1,0,2,15,8,153,1,-1,0,3,0
51,4,2,2,1,-55,1,0,0,11,8,281,2,266,6,0,0
59,1,1,1,0,5314,1,0,0,5,8,200,3,-1,0,3,0
31,0,2,1,0,757,0,0,0,3,3,343,2,-1,0,3,0
42,4,1,0,0,-679,1,1,0,6,8,159,1,343,2,0,0
38,7,2,1,0,-196,1,0,0,2,3,60,1,271,1,0,0
35,0,1,1,0,786,0,1,0,25,5,322,1,-1,0,3,0
47,1,1,1,0,1203,1,0,0,17,0,239,2,-1,0,3,0
39,4,2,2,0,0,1,0,0,12,8,561,4,369,3,0,0
54,5,1,1,0,3671,0,0,2,11,6,67,3,-1,0,3,0
39,1,1,1,0,0,1,0,0,30,0,53,1,325,1,0,0
59,1,1,3,0,139,0,0,2,5,6,153,1,-1,0,3,0
30,9,2,2,0,-970,0,1,0,21,1,194,2,-1,0,3,0
79,5,0,3,0,2628,0,0,1,8,5,220,7,450,2,0,0
44,2,1,2,0,3463,1,1,0,28,1,210,3,-1,0,3,0
33,4,1,2,0,150,0,0,0,21,1,151,2,-1,0,3,0
34,0,1,1,0,475,1,0,2,7,8,559,1,-1,0,3,0
24,1,2,1,0,77,1,0,2,16,8,236,2,-1,0,3,0
45,0,1,1,0,72,1,1,0,15,8,262,2,352,2,0,0
57,4,1,0,0,-226,1,0,2,4,6,272,1,-1,0,3,0
25,7,2,1,0,402,0,1,0,7,5,264,1,-1,0,3,0
32,1,2,1,0,53,1,0,0,18,9,276,1,195,1,0,0
31,8,2,2,0,64,0,0,0,15,11,208,1,105,2,2,0
32,1,2,1,0,33,1,0,0,18,8,125,1,368,4,0,0
36,4,1,2,0,-296,1,0,0,14,8,113,3,-1,0,3,0
45,0,1,3,0,1783,0,0,2,20,6,11,11,-1,0,3,0
21,8,2,1,0,6,0,0,2,9,8,622,1,-1,0,3,0
60,5,1,1,0,262,0,0,0,18,1,393,4,-1,0,3,0
34,0,1,1,0,96,0,0,0,29,1,109,2,-1,0,3,0
59,0,0,1,0,975,1,0,2,15,8,263,4,-1,0,3,0
40,4,2,2,0,1509,0,0,0,12,8,333,1,58,3,0,0
32,9,1,1,0,4,0,0,0,4,3,145,2,260,4,0,0
55,5,0,1,0,138,0,0,0,17,5,205,1,-1,0,3,0
36,9,1,2,0,837,0,0,0,28,1,68,6,-1,0,3,0
30,4,1,2,0,931,0,0,0,17,5,1183,1,-1,0,3,0
38,6,2,2,0,917,1,0,2,23,8,260,1,-1,0,3,0
27,7,1,1,0,0,1,0,0,22,5,1608,13,-1,0,3,1
29,0,1,1,0,22171,1,0,0,18,8,44,1,355,3,0,0
35,9,1,1,0,13658,1,0,1,9,2,220,2,-1,0,3,0
52,9,1,1,0,118,0,0,0,28,1,16,20,-1,0,3,0
32,9,2,1,0,230,1,0,0,18,8,442,1,266,8,0,1
30,4,1,1,0,-559,1,1,0,7,8,98,1,167,2,0,0
52,11,1,1,0,142,0,0,0,25,1,112,6,-1,0,3,0
41,4,2,1,0,764,0,0,0,12,6,230,2,-1,0,3,0
40,1,1,1,0,-839,1,1,0,16,5,1018,2,-1,0,3,1
39,1,1,0,0,694,1,0,0,21,9,44,1,-1,0,3,0
39,4,1,2,0,763,1,0,0,11,8,877,7,300,2,1,1
37,1,1,1,0,140,1,1,0,7,8,490,1,-1,0,3,0
43,9,1,1,0,275,0,0,0,25,1,69,6,-1,0,3,0
36,1,2,0,0,1313,1,0,2,20,6,8,10,-1,0,3,0
60,11,1,3,0,7337,0,0,0,4,1,122,1,-1,0,3,0
53,1,1,1,0,4380,0,0,1,19,1,223,7,-1,0,3,0
54,7,1,3,0,7864,1,0,2,15,8,145,4,-1,0,3,0
43,4,2,1,1,-1164,1,1,0,18,5,76,4,-1,0,3,0
36,9,0,1,0,566,1,0,2,20,8,129,2,-1,0,3,0
44,4,1,2,0,13893,0,0,2,11,6,29,2,-1,0,3,0
41,4,1,2,0,832,1,1,0,21,9,164,1,176,1,0,0
60,1,1,0,0,493,0,0,0,18,1,671,4,-1,0,3,1
46,0,1,1,0,0,1,1,0,20,0,239,2,259,2,0,0
32,1,2,1,0,-84,1,0,0,11,8,426,1,-1,0,3,0
51,2,1,1,1,-2082,0,1,0,28,5,123,6,-1,0,3,0
43,2,1,1,0,104,1,0,0,18,5,635,3,-1,0,3,1
35,4,2,2,0,5958,1,0,0,22,7,215,1,-1,0,3,1
34,1,1,0,0,79,1,0,0,14,8,406,2,-1,0,3,0
46,1,0,0,0,452,1,0,2,9,8,113,4,-1,0,3,0
46,0,0,1,0,7378,0,0,0,18,9,466,1,-1,0,3,0
51,3,0,2,0,370,1,0,0,19,1,109,3,-1,0,3,0
30,7,0,1,0,-94,1,0,0,14,5,41,2,-1,0,3,0
32,10,1,1,0,2400,1,1,0,5,3,450,3,-1,0,3,0
39,4,2,2,0,12437,0,0,1,18,9,40,1,-1,0,3,0
35,0,2,1,0,2830,0,0,2,20,6,22,12,-1,0,3,0
58,10,1,2,0,744,0,0,1,28,4,38,1,-1,0,3,0
34,9,1,1,0,351,1,0,0,18,5,467,1,-1,0,3,0
